id,popularity,original_title,director,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,cast1,cast2,cast3,cast4,cast5,production_companies1,production_companies2,production_companies3,production_companies4,production_companies5,genres1,genres2,genres3,genres4,genres5
595,0.810805,To Kill a Mockingbird,Robert Mulligan,129,12/25/62,317,7.7,1962,14416897.7575236,94645823.6770153,Gregory Peck,John Megna,Frank Overton,Rosemary Murphy,Ruth White,Universal Pictures,,,,,Crime,Drama,,,
11897,0.526108,How the West Was Won,John Ford|Henry Hathaway|George Marshall|Richard Thorpe,162,11/1/62,37,6.1,1962,108126733.181427,360422443.938091,Carroll Baker,Lee J. Cobb,Henry Fonda,Carolyn Jones,Karl Malden,Metro-Goldwyn-Mayer (MGM),,,,,Western,Action,Adventure,Drama,
11697,0.507078,The Man Who Shot Liberty Valance,John Ford,123,4/22/62,134,7.1,1962,23067036.4120378,57667591.0300945,John Wayne,James Stewart,Vera Miles,Lee Marvin,Edmond O'Brien,Paramount Pictures,John Ford Productions,,,,Western,,,,
898,0.23941,Birdman of Alcatraz,John Frankenheimer,143,7/3/62,19,6.4,1962,19102389.5287188,22346191.5241616,Burt Lancaster,Karl Malden,Thelma Ritter,Neville Brand,Betty Field,Norma Productions,,,,,Drama,,,,
1162,0.461577,The Miracle Worker,Arthur Penn,106,5/22/62,22,6.8,1962,3604224.43938091,18021122.1969045,Anne Bancroft,Patty Duke,Victor Jory,Inga Swenson,Andrew Prine,Playfilm Productions,,,,,Drama,,,,
658,3.153791,Goldfinger,Guy Hamilton,110,9/17/64,602,7.0,1964,24605935.9359851,878080399.544157,Sean Connery,Honor Blackman,Gert FrÃ¶be,Shirley Eaton,Tania Mallet,Eon Productions,Metro-Goldwyn-Mayer (MGM),,,,Adventure,Action,Thriller,,
935,2.210475,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Stanley Kubrick,95,1/29/64,804,7.7,1964,12654481.3385066,66367636.5857928,Peter Sellers,George C. Scott,Sterling Hayden,Keenan Wynn,Slim Pickens,Hawk Films,Columbia Pictures Corporation,,,,Drama,Comedy,War,,
433,1.987819,Mary Poppins,Robert Stevenson,139,8/27/64,613,7.2,1964,42181604.4616889,719004619.588715,Julie Andrews,Dick Van Dyke,David Tomlinson,Glynis Johns,Hermione Baddeley,Walt Disney Productions,,,,,Comedy,Music,Family,Fantasy,
704,0.812194,A Hard Day's Night,Richard Lester,88,7/6/64,92,6.9,1964,3515133.70514074,7034127.02708972,John Lennon,Paul McCartney,George Harrison,Ringo Starr,Wilfrid Brambell,Proscenium Films,Walter Shenson Films,Maljack Productions,,,Comedy,Music,,,
506,0.663446,Marnie,Alfred Hitchcock,130,7/9/64,94,7.2,1964,15010752.794004,49211871.8719703,Tippi Hedren,Sean Connery,Diane Baker,Martin Gabel,Louise Latham,Universal Pictures,,,,,Crime,Drama,Mystery,Thriller,
11113,0.633882,My Fair Lady,George Cukor,170,10/21/64,184,7.1,1964,119514545.974785,506179253.540266,Audrey Hepburn,Rex Harrison,Stanley Holloway,Wilfrid Hyde-White,Gladys Cooper,Warner Bros.,,,,,Drama,Family,Music,Romance,
14703,0.182922,The Night of the Iguana,John Huston,125,8/6/64,15,5.7,1964,21090802.2308444,84363208.9233778,Richard Burton,Ava Gardner,Deborah Kerr,Sue Lyon,Skip Ward,Seven Arts Productions,Metro-Goldwyn-Mayer (MGM),,,,Drama,Romance,,,
185,3.072555,A Clockwork Orange,Stanley Kubrick,136,12/18/71,1786,7.7,1971,11847428.8117621,143186947.579974,Malcolm McDowell,Patrick Magee,Adrienne Corri,Michael Bates,Warren Clarke,Hawk Films,Warner Bros.,,,,Science Fiction,Drama,,,
252,2.430667,Willy Wonka & the Chocolate Factory,Mel Stuart,100,6/29/71,434,7.2,1971,16155584.7433119,21540779.6577493,Gene Wilder,Jack Albertson,Peter Ostrum,Roy Kinnear,Denise Nickerson,David L. Wolper Productions,,,,,Family,Fantasy,,,
681,1.75511699999999,Diamonds Are Forever,Guy Hamilton,120,12/13/71,331,6.2,1971,38773403.3839487,624682610.07473,Sean Connery,Jill St. John,Charles Gray,Lana Wood,Jimmy Dean,Eon Productions,Metro-Goldwyn-Mayer (MGM),Danjaq,,,Adventure,Action,Thriller,Science Fiction,
984,0.885391,Dirty Harry,Don Siegel,102,12/22/71,300,7.2,1971,21540779.6577493,193737772.241797,Clint Eastwood,Harry Guardino,Reni Santoni,John Vernon,Andrew Robinson,Warner Bros.,Malpaso Company,,,,Action,Crime,Thriller,,
1687,0.861629999999999,Escape from the Planet of the Apes,Don Taylor,98,5/20/71,125,6.2,1971,13462987.2860933,66501260.4048697,Roddy McDowall,Kim Hunter,Bradford Dillman,Natalie Trundy,Eric Braeden,Twentieth Century Fox Film Corporation,APJAC Productions,,,,Action,Science Fiction,,,
994,0.735185,Straw Dogs,Sam Peckinpah,118,12/29/71,84,6.8,1971,11847428.8117621,17511544.5115978,Dustin Hoffman,Susan George,Peter Vaughan,T. P. McKenna,Del Henney,ABC Pictures,,,,,Crime,Drama,Thriller,Mystery,
636,0.627942,THX 1138,George Lucas,86,3/11/71,125,6.1,1971,4184296.4485178,13123720.0064837,Robert Duvall,Donald Pleasence,Don Pedro Colley,Maggie McOmie,Ian Wolfe,American Zoetrope,Warner Bros.,,,,Drama,Mystery,Science Fiction,Thriller,
1051,0.604241,The French Connection,William Friedkin,104,10/9/71,201,7.0,1971,9693350.84598719,221647928.880961,Gene Hackman,Fernando Rey,Roy Scheider,Tony Lo Bianco,Marcel Bozzuffi,D'Antoni Productions,Schine-Moore Productions,,,,Action,Crime,Thriller,,
15393,0.560488,Play Misty for Me,Clint Eastwood,102,11/3/71,33,5.8,1971,3904266.31296706,57083066.0930357,Clint Eastwood,Jessica Walter,John Larch,Donna Mills,Jack Ging,Universal Pictures,Malpaso Productions,,,,Crime,Drama,Romance,Thriller,
482,0.317925,Shaft,Gordon Parks,100,7/2/71,30,6.2,1971,21540779.6577493,65277275.608352,Richard Roundtree,Moses Gunn,Charles Cioffi,Christopher St. John,Gwenn Mitchell,Metro-Goldwyn-Mayer (MGM),Shaft Productions Ltd.,,,,Adventure,Action,Thriller,Crime,
14811,0.291077,Fiddler on the Roof,Norman Jewison,181,11/3/71,68,6.6,1971,48466754.2299359,56029345.0041277,Chaim Topol,Norma Crane,Leonard Frey,Molly Picon,Paul Mann,Cartier Productions,"Mirisch Corporation, The",,,,Drama,Music,Romance,,
25188,0.369308,The Last Picture Show,Peter Bogdanovich,118,10/3/71,42,7.0,1971,7000753.38876852,156886883.442302,Timothy Bottoms,Jeff Bridges,Cybill Shepherd,Ben Johnson,Cloris Leachman,Columbia Pictures Corporation,BBS Productions,,,,Drama,,,,
11951,0.275523,Vanishing Point,Richard C. Sarafian,99,1/15/71,48,7.1,1971,7000753.38876852,389168143.556371,Barry Newman,Cleavon Little,Dean Jagger,Victoria Medlin,Gilda Texter,Twentieth Century Fox Film Corporation,Cupid Productions,,,,Action,Thriller,Drama,,
861,2.679627,Total Recall,Paul Verhoeven,113,6/1/90,1012,6.8,1990,108478405.120447,436113096.91494,Arnold Schwarzenegger,Sharon Stone,Rachel Ticotin,Ronny Cox,Michael Ironside,TriStar Pictures,Carolco Pictures,Carolco International N.V.,,,Action,Adventure,Science Fiction,,
769,2.659926,Goodfellas,Martin Scorsese,146,9/12/90,1798,8.0,1990,41722463.5078645,78165189.5801985,Robert De Niro,Ray Liotta,Joe Pesci,Lorraine Bracco,Paul Sorvino,Warner Bros.,,,,,Drama,Crime,,,
1573,2.535646,Die Hard 2,Renny Harlin,124,7/2/90,1252,6.4,1990,116822897.82202,400587542.406711,Bruce Willis,Bonnie Bedelia,William Atherton,Reginald VelJohnson,Franco Nero,Twentieth Century Fox Film Corporation,Gordon Company,Silver Pictures,,,Action,Thriller,,,
196,2.441201,Back to the Future Part III,Robert Zemeckis,118,5/25/90,1762,6.9,1990,66755941.6125832,408091726.335352,Michael J. Fox,Christopher Lloyd,Mary Steenburgen,Thomas F. Wilson,Lea Thompson,Universal Pictures,Amblin Entertainment,U-Drive Productions,,,Adventure,Action,Comedy,Science Fiction,Family
162,2.285811,Edward Scissorhands,Tim Burton,105,12/5/90,1939,7.4,1990,33377970.8062916,88451622.6366727,Johnny Depp,Winona Ryder,Dianne Wiest,Alan Arkin,Anthony Michael Hall,Twentieth Century Fox Film Corporation,,,,,Fantasy,Drama,Romance,,
114,2.212092,Pretty Woman,Garry Marshall,119,3/23/90,963,6.9,1990,23364579.5644041,772700024.16565,Julia Roberts,Richard Gere,Ralph Bellamy,Jason Alexander,HÃ©ctor Elizondo,Touchstone Pictures,Silver Screen Partners IV,,,,Romance,Comedy,,,
242,1.761161,The Godfather: Part III,Francis Ford Coppola,162,12/24/90,880,6.9,1990,90120521.1769873,228248681.236373,Al Pacino,Diane Keaton,Andy GarcÃ­a,Talia Shire,Sofia Coppola,Paramount Pictures,,,,,Drama,Action,Thriller,Crime,
581,1.695911,Dances with Wolves,Kevin Costner,181,11/9/90,585,7.3,1990,36715767.8869207,707961527.215729,Kevin Costner,Mary McDonnell,Graham Greene,Rodney A. Grant,Floyd Red Crow Westerman,Tig Productions,Majestic Films International,,,,Adventure,Drama,Western,,
251,1.513223,Ghost,Jerry Zucker,127,7/12/90,714,6.7,1990,36715767.8869207,842793762.858863,Patrick Swayze,Demi Moore,Tony Goldwyn,Whoopi Goldberg,Vincent Schiavelli,Paramount Pictures,,,,,Fantasy,Drama,Thriller,Mystery,Romance
1498,1.469009,Teenage Mutant Ninja Turtles,Steve Barron,93,3/30/90,267,6.6,1990,22530130.2942468,337060620.736798,Judith Hoag,Elias Koteas,Josh Pais,Brian Tochi,Leif Tilden,New Line Cinema,Golden Harvest Company,,,,Science Fiction,Action,Adventure,Comedy,Family
1700,1.295204,Misery,Rob Reiner,107,11/28/90,501,7.5,1990,33377970.8062916,102264882.235843,James Caan,Kathy Bates,Richard Farnsworth,Frances Sternhagen,Lauren Bacall,Columbia Pictures,Castle Rock Entertainment,Nelson Entertainment,,,Horror,Thriller,,,
1375,1.243528,Rocky V,John G. Avildsen,104,10/18/90,354,5.3,1990,70093738.6932123,200178301.78225,Sylvester Stallone,Talia Shire,Burt Young,Sage Stallone,Burgess Meredith,United Artists,,,,,Drama,,,,
11186,1.19834699999999,Child's Play 2,John Lafia,84,11/9/90,140,5.9,1990,21695681.0240895,59685828.1808872,Alex Vincent,Jenny Agutter,Gerrit Graham,Christine Elise,Brad Dourif,Universal Pictures,,,,,Drama,Horror,,,
1669,1.072912,The Hunt for Red October,John McTiernan,134,3/2/90,615,6.9,1990,50.0669562094374,333.779708062916,Alec Baldwin,Sean Connery,Scott Glenn,Sam Neill,James Earl Jones,Paramount Pictures,Nina Saxon Film Design,Mace Neufeld Productions,,,Action,Adventure,Thriller,,
169,1.034127,Predator 2,Stephen Hopkins,108,11/20/90,374,5.7,1990,58411448.9110103,95328015.3325046,Kevin Peter Hall,Danny Glover,Gary Busey,RubÃ©n Blades,MarÃ­a Conchita Alonso,Twentieth Century Fox Film Corporation,Lawrence Gordon Productions,Davis Entertainment,Silver Pictures,,Science Fiction,Action,Thriller,,
2119,1.0198,Days of Thunder,Tony Scott,107,6/27/90,198,5.8,1990,100133912.418874,263553680.789108,Tom Cruise,Robert Duvall,Nicole Kidman,Randy Quaid,Cary Elwes,Paramount Pictures,Don Simpson/Jerry Bruckheimer Films,,,,Adventure,,,,
379,0.972222,Miller's Crossing,Joel Coen,115,9/21/90,206,7.4,1990,23364579.5644041,8478687.16430105,Gabriel Byrne,Marcia Gay Harden,John Turturro,Jon Polito,J.E. Freeman,Twentieth Century Fox Film Corporation,Circle Films,,,,Drama,Thriller,Crime,,
928,0.890276,Gremlins 2: The New Batch,Joe Dante,106,6/15/90,303,6.1,1990,83444927.015729,69229594.7113272,Zach Galligan,Phoebe Cates,John Glover,Robert Prosky,Robert Picardo,Amblin Entertainment,Warner Bros.,,,,Comedy,Horror,Fantasy,,
9362,0.85552,Tremors,Ron Underwood,96,1/19/90,485,6.3,1990,18357883.9434603,81061739.9001598,Kevin Bacon,Fred Ward,Finn Carter,Michael Gross,Reba McEntire,Universal Pictures,No Frills Film Production,,,,Action,Horror,,,
5549,0.774737,RoboCop 2,Irvin Kershner,117,6/22/90,249,5.3,1990,58411448.9110103,76237242.9395578,Peter Weller,Belinda Bauer,John Glover,Gabriel Damon,Mario Machado,Orion Pictures,,,,,Action,Adventure,Crime,Science Fiction,Thriller
34636,0.768724,The Neverending Story II: The Next Chapter,George T. Miller,89,10/24/90,111,5.7,1990,53404753.2900665,27175788.0872687,Jonathan Brandis,Kenny Morrison,Clarissa Burt,John Wesley Shipp,Martin Umbach,Bavaria Film,Dieter Geissler Filmproduktion,Cinevox Filmproduktion GmbH,Warner Bros.,,Drama,Family,Fantasy,Adventure,
11595,0.644447999999999,Another 48 Hrs.,Walter Hill,95,6/8/90,90,5.5,1990,63418144.531954,256207591.619192,Eddie Murphy,Nick Nolte,Brion James,Kevin Tighe,Ed O'Ross,Paramount Pictures,,,,,Thriller,Action,Comedy,Crime,Drama
9399,0.635353,Lionheart,Sheldon Lettich,105,6/7/90,82,5.8,1990,10013391.2418874,40184066.1578083,Jean-Claude Van Damme,Harrison Page,Deborah Rennard,Ashley Johnson,Brian Thompson,Universal Pictures,Imperial Filmproduktion,,,,Action,Thriller,,,
17466,0.610615,Death Warrant,Deran Sarafian,93,9/14/90,57,5.4,1990,6675594.16125832,28126759.8535107,Jean-Claude Van Damme,Robert Guillaume,Cynthia Gibb,Patrick Kilpatrick,Art LaFleur,PathÃ© Pictures International,Cannon Group,Cannon Films,,,Action,Crime,Drama,Mystery,Thriller
483,0.521085,Wild at Heart,David Lynch,124,5/1/90,145,6.5,1990,15854536.1329885,24299574.9649197,Nicolas Cage,Laura Dern,Willem Dafoe,J.E. Freeman,Crispin Glover,Samuel Goldwyn,,,,,Comedy,Crime,Thriller,,
1551,0.51308,Flatliners,Joel Schumacher,115,8/9/90,179,6.0,1990,43391362.0481791,102619344.603516,Kiefer Sutherland,Julia Roberts,Kevin Bacon,William Baldwin,Oliver Platt,Columbia Pictures Corporation,Stonebridge Entertainment,,,,Drama,Horror,Science Fiction,Thriller,
2291,0.499506,Jacob's Ladder,Adrian Lyne,113,11/2/90,134,6.8,1990,41722463.5078645,43333190.9206578,Tim Robbins,Elizabeth PeÃ±a,Danny Aiello,Matt Craven,Pruitt Taylor Vince,TriStar Pictures,Carolco Pictures,,,,Drama,Mystery,Horror,,
9768,0.480169,Cry-Baby,John Waters,85,4/5/90,138,6.4,1990,18357883.9434603,13795687.7664396,Johnny Depp,Amy Locane,Polly Bergen,Susan Tyrrell,Traci Lords,Imagine Entertainment,Universal Pictures,,,,Music,Comedy,,,
41823,0.465917,Mo' Better Blues,Spike Lee,129,8/3/90,24,6.0,1990,16688985.4031458,26958707.7785358,Denzel Washington,Spike Lee,Wesley Snipes,Giancarlo Esposito,John Turturro,Universal Pictures,,,,,Drama,Romance,,,
19384,0.459932,Dark Angel,Craig R. Baxley,91,1/26/90,37,5.4,1990,11682289.782202,15402933.8568779,Dolph Lundgren,Brian Benben,Betsy Brantley,Matthias Hues,Jay Bilas,Epic Productions,Vision International,Vision PDG,Trans World Entertainment (TWE),,Action,Thriller,Science Fiction,Crime,Horror
8592,0.438396,Dick Tracy,Warren Beatty,103,6/15/90,125,5.7,1990,78438231.3947853,173129408.395494,Warren Beatty,Al Pacino,Madonna,Charlie Korsmo,Glenne Headly,Touchstone Pictures,,,,,Adventure,Action,Comedy,Thriller,Crime
9556,0.429512,Darkman,Sam Raimi,96,8/24/90,148,6.0,1990,26702376.6450332,81573260.6405633,Liam Neeson,Frances McDormand,Colin Friels,Larry Drake,Nelson Mashita,Universal Pictures,Renaissance Pictures,,,,Action,Science Fiction,Crime,,
19185,0.42047,Night of the Living Dead,Tom Savini,88,10/19/90,63,6.7,1990,7009373.86932123,9738435.20067503,Patricia Tallman,Tony Todd,Tom Towles,McKee Anderson,Bill Moseley,Columbia Pictures Corporation,21st Century Film Corporation,,,,Horror,,,,
9586,0.409621,The Bonfire of the Vanities,Brian De Palma,125,12/21/90,46,4.8,1990,78438231.3947853,26187007.4245958,Tom Hanks,Bruce Willis,Melanie Griffith,Kim Cattrall,Saul Rubinek,Warner Bros.,,,,,Comedy,Drama,,,
10173,0.403249,Marked for Death,Dwight H. Little,94,10/5/90,44,6.0,1990,20026782.4837749,76843431.9496606,Steven Seagal,Basil Wallace,Keith David,Tom Wright,Joanna Pacula,Steamroller Productions,Victor & Grais Productions,,,,Action,Thriller,,,
951,0.386018,Kindergarten Cop,Ivan Reitman,111,12/21/90,304,5.7,1990,25033478.1047187,337046890.708507,Arnold Schwarzenegger,Penelope Ann Miller,Pamela Reed,Linda Hunt,Richard Tyson,Imagine Entertainment,Universal Pictures,,,,Comedy,,,,
9558,0.592379,King of New York,Abel Ferrara,103,7/18/90,46,6.2,1990,1668898.54031458,4263161.26766862,Christopher Walken,David Caruso,Laurence Fishburne,Victor Argo,Wesley Snipes,The Rank Organisation,Reteitalia,Seven Arts Pictures,Carolco Pictures,,Thriller,Crime,,,
19158,0.369847,Graveyard Shift,Ralph S. Singleton,89,10/26/90,20,4.7,1990,17523434.673303,19330669.8825228,David Andrews,Kelly Wolf,Stephen Macht,Robert Alan Beuth,Andrew Divoff,Paramount Pictures,Graveyard Productions,JVC Entertainment Networks,,,Drama,Horror,,,
24016,0.339218,The Sheltering Sky,Bernardo Bertolucci,138,10/24/90,25,6.2,1990,41722463.5078645,3463104.65863014,Debra Winger,John Malkovich,Campbell Scott,Jill Bennett,Timothy Spall,Warner Bros.,,,,,Adventure,Drama,Romance,,
11309,0.323339,Hardware,Richard Stanley,93,9/14/90,33,5.1,1990,2503347.81047187,9561041.29923083,Dylan McDermott,Stacey Travis,William Hootkins,Carl McCoy,Iggy Pop,Palace Pictures,British Screen Productions,Wicked Films,,,Horror,Science Fiction,Thriller,,
20701,0.317091,Tales from the Darkside: The Movie,John Harrison,93,5/3/90,37,5.8,1990,5.00669562094374,26.7023766450332,Rae Dawn Chong,Christian Slater,Deborah Harry,Steve Buscemi,David Johansen,Paramount Pictures,Laurel Productions,Darkside Movie,,,Fantasy,Horror,Comedy,,
9569,0.309387,Hard to Kill,Bruce Malmuth,96,2/9/90,64,5.4,1990,16688985.4031458,79122479.7963142,Steven Seagal,Kelly LeBrock,William Sadler,Frederick Coffin,Bonnie Burroughs,Warner Bros.,,,,,Action,Thriller,,,
11135,0.298196,The Rescuers Down Under,Hendel Butoy|Mike Gabriel,77,11/16/90,166,6.4,1990,63302990.5326723,46614774.4917536,Bob Newhart,Eva Gabor,John Candy,Tristan Rogers,Adam Ryen,Walt Disney Pictures,Walt Disney Feature Animation,,,,Adventure,Animation,Crime,Family,Fantasy
27274,0.384309,Frankenhooker,Frank Henenlotter,85,6/1/90,20,5.6,1990,4172246.35078645,342237.68586523,Patty Mullen,James Lorinz,Joanne Ritchie,J.J. Clark,Helmar Augustus Cooper,Shapiro-Glickenhaus Entertainment,,,,,Comedy,Horror,Science Fiction,,
20481,0.255367,Nightbreed,Clive Barker,102,2/16/90,40,6.2,1990,18357883.9434603,14790369.654351,Craig Sheffer,Anne Bobby,David Cronenberg,Charles Haid,Hugh Quarshie,Seraphim Films,Morgan Creek Productions,,,,Action,Drama,Fantasy,Horror,
32669,0.255318,The Two Jakes,Jack Nicholson,138,8/10/90,17,6.0,1990,31709072.265977,16688985.4031458,Jack Nicholson,Harvey Keitel,Meg Tilly,Madeleine Stowe,RubÃ©n Blades,Paramount Pictures,,,,,Crime,Drama,Mystery,,
9548,0.078482,The Adventures of Ford Fairlane,Renny Harlin,104,7/11/90,33,6.5,1990,81776028.4754144,34084564.0903768,Andrew Dice Clay,Wayne Newton,Priscilla Presley,Morris Day,Lauren Holly,20th Century Fox,,,,,Action,Comedy,Thriller,Crime,Mystery
2612,0.177761999999999,Mr. Destiny,James Orr,110,10/12/90,23,6.2,1990,33377970.8062916,25666412.8828286,Jim Belushi,Michael Caine,Linda Hamilton,Jon Lovitz,Rene Russo,Touchstone Pictures,,,,,Fantasy,Comedy,Science Fiction,Romance,
22414,0.1746,Postcards from the Edge,Mike Nichols,101,9/12/90,15,6.0,1990,36715767.8869207,65206541.2144507,Meryl Streep,Shirley MacLaine,Dennis Quaid,Gene Hackman,Richard Dreyfuss,Columbia Pictures,,,,,Comedy,Drama,,,
771,0.142486,Home Alone,Chris Columbus,103,11/9/90,1393,7.0,1990,30040173.7256624,795538358.29783,Macaulay Culkin,Joe Pesci,Daniel Stern,John Heard,Catherine O'Hara,Twentieth Century Fox Film Corporation,Hughes Entertainment,,,,Comedy,Family,,,
4587,0.257865,Mermaids,Richard Benjamin,110,12/14/90,68,6.5,1990,51735854.749752,59111379.9521226,Cher,Winona Ryder,Christina Ricci,Bob Hoskins,Michael Schoeffling,Orion Pictures,,,,,Comedy,Drama,Romance,,
16094,0.126283,House Party,Reginald Hudlin,100,3/9/90,21,6.6,1990,4172246.35078645,44035556.8847405,Christopher Reid,Martin Lawrence,Christopher Martin,Robin Harris,Tisha Campbell-Martin,New Line Cinema,,,,,Comedy,Drama,,,
12230,2.631987,One Hundred and One Dalmatians,Clyde Geronimi|Hamilton Luske|Wolfgang Reitherman,79,1/25/61,913,6.6,1961,29179444.8318826,1574814739.70476,Rod Taylor,J. Pat O'Malley,Betty Lou Gerson,Martha Wentworth,Ben Wright,Walt Disney Productions,,,,,Adventure,Animation,Comedy,Family,
164,1.752027,Breakfast at Tiffany's,Blake Edwards,110,10/5/61,557,7.4,1961,18237153.0199266,69301181.4757212,Audrey Hepburn,George Peppard,Patricia Neal,Buddy Ebsen,Martin Balsam,Jurow-Shepherd,,,,,Comedy,Drama,Romance,,
1725,0.900245,West Side Story,Jerome Robbins|Robert Wise,152,10/18/61,192,6.6,1961,43769167.2478239,318470457.27108,Natalie Wood,Richard Beymer,Russ Tamblyn,Rita Moreno,George Chakiris,United Artists,20th Century Fox Home Entertainment,,,,Music,Crime,Drama,,
10911,0.754548,The Guns of Navarone,J. Lee Thompson|Alexander Mackendrick,158,4/27/61,95,7.0,1961,43769167.2478239,210821488.910352,Gregory Peck,David Niven,Anthony Quinn,Stanley Baker,Anthony Quayle,Columbia Pictures,,,,,Action,Adventure,Drama,War,
821,0.538364,Judgment at Nuremberg,Stanley Kramer,186,12/1/61,67,6.7,1961,21884583.6239119,72948612.0797065,Spencer Tracy,Burt Lancaster,Richard Widmark,Marlene Dietrich,Maximilian Schell,United Artists,Roxlom Films,,,,Drama,History,,,
36362,0.282665,King of Kings,Nicholas Ray,168,10/11/61,10,5.9,1961,36744215.9045482,105654042.666184,Jeffrey Hunter,SiobhÃ¡n McKenna,Hurd Hatfield,Viveca Lindfors,Robert Ryan,Metro-Goldwyn-Mayer (MGM),Samuel Bronston Productions,,,,Drama,,,,
28501,0.249542,The Pit and the Pendulum,Roger Corman,80,8/12/61,23,6.3,1961,1458972.24159413,14589722.4159413,Vincent Price,John Kerr,Barbara Steele,Luana Anders,Antony Carbone,Alta Vista Productions,,,,,Horror,,,,
18647,0.173731,One-Eyed Jacks,Marlon Brando,141,3/30/61,17,6.1,1961,43769167.2478239,31367903.1942738,Marlon Brando,Karl Malden,Katy Jurado,Pina Pellicer,Ben Johnson,Pennebaker Productions,,,,,Western,Action,,,
430,0.303783,"One, Two, Three",Billy Wilder,115,12/15/61,30,7.5,1961,21884583.6239119,29179444.8318826,James Cagney,Liselotte Pulver,Horst Buchholz,Pamela Tiffin,Howard St. John,The Mirisch Corporation,,,,,Comedy,Family,,,
248,0.290285,Pocketful of Miracles,Frank Capra,136,12/18/61,10,6.1,1961,21155097.5031149,36474306.0398532,Glenn Ford,Bette Davis,Hope Lange,Arthur O'Connell,Peter Falk,Franton Production,,,,,Comedy,Drama,,,
539,2.610362,Psycho,Alfred Hitchcock,109,8/14/60,1180,8.0,1960,5949601.34364958,235934958.630279,Anthony Perkins,Vera Miles,John Gavin,Janet Leigh,Martin Balsam,Shamley Productions,,,,,Drama,Horror,Thriller,,
966,1.872132,The Magnificent Seven,John Sturges,128,10/23/60,224,7.0,1960,14745934.9143924,36164405.3775475,Yul Brynner,Eli Wallach,Steve McQueen,Charles Bronson,Robert Vaughn,The Mirisch Corporation,Alpha Productions,,,,Action,Adventure,Western,,
967,1.136943,Spartacus,Stanley Kubrick,197,10/6/60,211,6.9,1960,88475609.4863548,442378047.431774,Kirk Douglas,Laurence Olivier,Jean Simmons,Charles Laughton,Peter Ustinov,Bryna Productions,,,,,Action,Drama,History,,
284,0.947307,The Apartment,Billy Wilder,125,6/15/60,235,7.9,1960,22118902.3715887,184324186.429905,Jack Lemmon,Shirley MacLaine,Fred MacMurray,Ray Walston,Jack Kruschen,United Artists,The Mirisch Company,,,,Comedy,Drama,Romance,,
18973,0.055821,Cinderfella,Frank Tashlin,91,12/18/60,13,7.2,1960,22118902.3715887,52348068.9460932,Jerry Lewis,Ed Wynn,Judith Anderson,Henry Silva,Robert Hutton,Paramount Pictures,Jerry Lewis Productions,,,,Comedy,Romance,,,
103,2.582657,Taxi Driver,Martin Scorsese,113,2/8/76,1269,7.8,1976,4981207.43701933,108293649.075468,Robert De Niro,Cybill Shepherd,Harvey Keitel,Jodie Foster,Peter Boyle,Columbia Pictures Corporation,Italo/Judeo Productions,Bill/Phillips,,,Crime,Drama,,,
1366,2.389663,Rocky,John G. Avildsen,119,11/21/76,963,7.2,1976,4214867.83132405,449209681.628042,Sylvester Stallone,Talia Shire,Burt Young,Carl Weathers,Burgess Meredith,United Artists,,,,,Drama,,,,
7340,1.263483,Carrie,Brian De Palma,98,11/3/76,497,6.8,1976,6897056.45125754,129511393.362502,Sissy Spacek,Piper Laurie,Amy Irving,William Katt,Betty Buckley,United Artists,,,,,Horror,Thriller,,,
794,0.999413,The Omen,Richard Donner,111,6/6/76,203,6.9,1976,10728754.4797339,233438462.354907,Gregory Peck,Lee Remick,David Warner,Billie Whitelaw,Harvey Stephens,Twentieth Century Fox Film Corporation,Mace Neufeld Productions,Twentieth Century-Fox Productions,,,Horror,Thriller,,,
10803,0.924068,Logan's Run,Michael Anderson,120,6/23/76,101,5.9,1976,34485282.2562877,95792450.7119103,Michael York,Richard Jordan,Jenny Agutter,Roscoe Lee Browne,Farrah Fawcett,Metro-Goldwyn-Mayer (MGM),,,,,Adventure,Action,Romance,Science Fiction,
10730,0.886829999999999,King Kong,John Guillermin,134,9/8/76,70,5.9,1976,91960752.6834339,201602665.17588,Jeff Bridges,Jessica Lange,Charles Grodin,John Randolph,Rene Auberjonois,Paramount Pictures,,,,,Action,Adventure,Drama,Horror,Science Fiction
891,0.85009,All the President's Men,Alan J. Pakula,138,4/4/76,216,7.3,1976,32569433.2420495,270517880.810434,Robert Redford,Dustin Hoffman,Jack Warden,Martin Balsam,Hal Holbrook,Wildwood Enterprises,Warner Bros.,,,,Drama,History,Mystery,Thriller,
10649,0.722259,The Enforcer,James Fargo,96,12/21/76,97,6.6,1976,34485282.2562877,177162390.044635,Clint Eastwood,Tyne Daly,Harry Guardino,Bradford Dillman,John Mitchum,Warner Bros.,,,,,Action,Crime,Thriller,,
5854,0.600495,Family Plot,Alfred Hitchcock,121,4/9/76,37,6.7,1976,7663396.05695282,30270414.4249636,Barbara Harris,Bruce Dern,Karen Black,William Devane,Ed Lauter,Universal Pictures,,,,,Comedy,Crime,Thriller,,
10747,0.597297,The Outlaw Josey Wales,Clint Eastwood,135,6/30/76,135,7.1,1976,14177282.7053627,121847997.305549,Clint Eastwood,Chief Dan George,Sondra Locke,Bill McKinney,John Vernon,Warner Bros.,Malpaso Company,,,,Drama,Western,,,
